3bc97eb5-c81d-4f8b-a7d5-5b82c4cdc116,1.2
165f5585-5dd5-4464-b25f-79cdb3a49d53,8.716666666666667
6f5d00b0-8873-4950-bc00-9493a8c60c76,16.2
85f5190e-bfd4-408e-abee-5caca80e4e05,8.25
4494a34e-90d4-4d6b-b6cc-441857bfb343,21.033333333333335
79a4c658-334a-414a-b2f4-c5f2fa96248b,6.2
1f145aad-28e2-4a81-b72b-9dd32a67ffc0,20.2
44d40bd2-6a1d-45fb-9178-2812423af699,6.333333333333333
3f5f61eb-a43e-4353-b285-1d14873b33d6,6.0
e2bf7457-d382-4ecc-9f2e-fe164737cfef,18.4
efd365fc-a02e-46dc-b75e-1b16f44fb74b,13.366666666666667
86855926-74ee-42c2-a982-2c63202ea21c,14.416666666666666
fab39ef1-ab7d-4c12-8bc1-3eb1a40135e0,2.75
e84d1d4b-d44e-4f90-bf5f-55fc9568354f,1380.0666666666666
da9991ba-48ef-49f8-a39a-bce523b509df,32.81666666666667
5662ec89-77bb-44ac-aa68-5e175189b940,2.3333333333333335
ea3ce431-82c4-41a4-a879-045e8edbe3d5,21.866666666666667
e1511163-bd32-4dbb-9225-ff0c82e74a04,14.433333333333334
58bb5002-ec60-48a1-8992-28a8215f6f8f,5.866666666666666
31a5e285-f585-4cad-b416-eabcbf5616b6,22.366666666666667
898f7d66-3c5c-4efd-843c-b93ff8dc3774,0.9166666666666666
ca846fd9-01eb-43dd-98c3-bf9148116568,28.683333333333334
a82ce941-4a3a-4345-b1fa-d36dc3732cc1,7.9
97e2f402-7d65-4a31-ae43-43012a045490,16.766666666666666
3f616759-d562-4ca1-8597-4652799dbff2,15.8
ee60fcab-3378-49b3-8959-9523b4cdd26e,14.25
aad797f6-ac32-4866-be19-ab8dc7b268dc,8.083333333333334
ff3e57ec-8aa6-46a7-bec1-f856802ba2d8,13.633333333333333
8d8055e5-ad23-427e-9dc3-3ecdc5a981ea,3.566666666666667
64b74575-6c32-40ff-b6f3-6cb19ae75df5,0.03333333333333333
b89be50e-4268-4b27-96b0-b988e333e700,8.466666666666667
607e81cd-f5af-424d-9e56-dab270578b7f,3.0833333333333335
37208ae0-9821-4c7e-a0db-6f62d7ef9d76,7.483333333333333
26999288-87b8-4144-890a-49c30980a969,16.116666666666667
551ca71a-f3b9-40e8-95fd-c02c7462ea9c,6.983333333333333
af5b4108-96f5-4eac-a883-f88aa56234e3,12.483333333333333
9882a11f-dd05-496c-88f3-bd8a59f8e882,8.783333333333333
a64ee978-6267-42a6-8ed0-96a4b835b52f,4.333333333333333
60f08a37-a561-4237-b8eb-8b60d0f146bd,4.383333333333334
